"ID Film",Judul,"Nama Aktor","Durasi Dipinjam","ID Film category","Id Category","Kategori Film"
935,"VANISHED GARDEN",SANDRA,5,935,13,New
935,"VANISHED GARDEN",ANGELINA,5,935,13,New
937,"VARSITY TRIP",NICK,7,937,13,New
937,"VARSITY TRIP",MENA,7,937,13,New
937,"VARSITY TRIP",BURT,7,937,13,New
948,"VOICE PEACH",VIVIEN,6,948,13,New
948,"VOICE PEACH",HELEN,6,948,13,New
948,"VOICE PEACH",AL,6,948,13,New
954,"WAKE JAWS",WOODY,7,954,13,New
954,"WAKE JAWS",SIDNEY,7,954,13,New
954,"WAKE JAWS",MERYL,7,954,13,New
954,"WAKE JAWS",CHRIS,7,954,13,New
954,"WAKE JAWS",KENNETH,7,954,13,New
974,"WILD APOLLO",JOE,4,974,13,New
974,"WILD APOLLO",GARY,4,974,13,New
974,"WILD APOLLO",LISA,4,974,13,New
974,"WILD APOLLO",REESE,4,974,13,New
994,"WYOMING STORM",BETTE,6,994,13,New
994,"WYOMING STORM",WOODY,6,994,13,New
994,"WYOMING STORM",SIDNEY,6,994,13,New
994,"WYOMING STORM",HARRISON,6,994,13,New
994,"WYOMING STORM",PENELOPE,6,994,13,New
994,"WYOMING STORM",JULIA,6,994,13,New
26,"ANNIE IDENTITY",ADAM,3,26,14,Sci-Fi
26,"ANNIE IDENTITY",CATE,3,26,14,Sci-Fi
26,"ANNIE IDENTITY",GRETA,3,26,14,Sci-Fi
39,"ARMAGEDDON LOST",ANGELA,5,39,14,Sci-Fi
39,"ARMAGEDDON LOST",JAMES,5,39,14,Sci-Fi
39,"ARMAGEDDON LOST",PENELOPE,5,39,14,Sci-Fi
39,"ARMAGEDDON LOST",CUBA,5,39,14,Sci-Fi
39,"ARMAGEDDON LOST",KIM,5,39,14,Sci-Fi
39,"ARMAGEDDON LOST",GENE,5,39,14,Sci-Fi
39,"ARMAGEDDON LOST",GREGORY,5,39,14,Sci-Fi
44,"ATTACKS HATE",DAN,5,44,14,Sci-Fi
44,"ATTACKS HATE",MILLA,5,44,14,Sci-Fi
44,"ATTACKS HATE",GROUCHO,5,44,14,Sci-Fi
44,"ATTACKS HATE",BURT,5,44,14,Sci-Fi
49,"BADMAN DAWN",BEN,6,49,14,Sci-Fi
49,"BADMAN DAWN",HARRISON,6,49,14,Sci-Fi
49,"BADMAN DAWN",CUBA,6,49,14,Sci-Fi
49,"BADMAN DAWN",WARREN,6,49,14,Sci-Fi
49,"BADMAN DAWN",GRETA,6,49,14,Sci-Fi
49,"BADMAN DAWN",OLYMPIA,6,49,14,Sci-Fi
49,"BADMAN DAWN",ALAN,6,49,14,Sci-Fi
49,"BADMAN DAWN",THORA,6,49,14,Sci-Fi
55,"BARBARELLA STREETCAR",MARY,6,55,14,Sci-Fi
55,"BARBARELLA STREETCAR",CUBA,6,55,14,Sci-Fi
55,"BARBARELLA STREETCAR",NICK,6,55,14,Sci-Fi
55,"BARBARELLA STREETCAR",ALAN,6,55,14,Sci-Fi
55,"BARBARELLA STREETCAR",GENE,6,55,14,Sci-Fi
69,"BEVERLY OUTLAW",SANDRA,3,69,14,Sci-Fi
69,"BEVERLY OUTLAW",JODIE,3,69,14,Sci-Fi
69,"BEVERLY OUTLAW",RALPH,3,69,14,Sci-Fi
69,"BEVERLY OUTLAW",JOHN,3,69,14,Sci-Fi
73,"BINGO TALENTED",GOLDIE,5,73,14,Sci-Fi
73,"BINGO TALENTED",CAMERON,5,73,14,Sci-Fi
73,"BINGO TALENTED",CARY,5,73,14,Sci-Fi
73,"BINGO TALENTED",JON,5,73,14,Sci-Fi
73,"BINGO TALENTED",RENEE,5,73,14,Sci-Fi
81,"BLINDNESS GUN",BURT,6,81,14,Sci-Fi
81,"BLINDNESS GUN",CHRIS,6,81,14,Sci-Fi
81,"BLINDNESS GUN",ADAM,6,81,14,Sci-Fi
114,"CAMELOT VACATION",JUDE,3,114,14,Sci-Fi
114,"CAMELOT VACATION",ALBERT,3,114,14,Sci-Fi
132,"CHAINSAW UPTOWN",NICK,6,132,14,Sci-Fi
132,"CHAINSAW UPTOWN",GENE,6,132,14,Sci-Fi
137,"CHARADE DUFFEL",GREG,3,137,14,Sci-Fi
137,"CHARADE DUFFEL",KIRSTEN,3,137,14,Sci-Fi
137,"CHARADE DUFFEL",WARREN,3,137,14,Sci-Fi
138,"CHARIOTS CONSPIRACY",GINA,5,138,14,Sci-Fi
138,"CHARIOTS CONSPIRACY",MICHAEL,5,138,14,Sci-Fi
140,"CHEAPER CLYDE",PENELOPE,6,140,14,Sci-Fi
140,"CHEAPER CLYDE",LUCILLE,6,140,14,Sci-Fi
151,"CINCINATTI WHISPERER",ANNE,5,151,14,Sci-Fi
151,"CINCINATTI WHISPERER",RUSSELL,5,151,14,Sci-Fi
151,"CINCINATTI WHISPERER",CUBA,5,151,14,Sci-Fi
151,"CINCINATTI WHISPERER",JULIANNE,5,151,14,Sci-Fi
153,"CITIZEN SHREK",KEVIN,7,153,14,Sci-Fi
153,"CITIZEN SHREK",GARY,7,153,14,Sci-Fi
153,"CITIZEN SHREK",JUDE,7,153,14,Sci-Fi
153,"CITIZEN SHREK",CARY,7,153,14,Sci-Fi
153,"CITIZEN SHREK",KENNETH,7,153,14,Sci-Fi
153,"CITIZEN SHREK",RUSSELL,7,153,14,Sci-Fi
153,"CITIZEN SHREK",BEN,7,153,14,Sci-Fi
153,"CITIZEN SHREK",IAN,7,153,14,Sci-Fi
165,"COLDBLOODED DARLING",BETTE,7,165,14,Sci-Fi
165,"COLDBLOODED DARLING",LUCILLE,7,165,14,Sci-Fi
165,"COLDBLOODED DARLING",BEN,7,165,14,Sci-Fi
165,"COLDBLOODED DARLING",GINA,7,165,14,Sci-Fi
177,"CONNECTICUT TRAMP",KARL,4,177,14,Sci-Fi
177,"CONNECTICUT TRAMP",FRED,4,177,14,Sci-Fi
177,"CONNECTICUT TRAMP",JOHNNY,4,177,14,Sci-Fi
177,"CONNECTICUT TRAMP",HENRY,4,177,14,Sci-Fi
177,"CONNECTICUT TRAMP",MEG,4,177,14,Sci-Fi
177,"CONNECTICUT TRAMP",ALBERT,4,177,14,Sci-Fi
177,"CONNECTICUT TRAMP",VIVIEN,4,177,14,Sci-Fi
195,"CROWDS TELEMARK",MATTHEW,3,195,14,Sci-Fi
195,"CROWDS TELEMARK",ANNE,3,195,14,Sci-Fi
195,"CROWDS TELEMARK",JEFF,3,195,14,Sci-Fi
195,"CROWDS TELEMARK",MATTHEW,3,195,14,Sci-Fi
203,"DAISY MENAGERIE",JOHNNY,5,203,14,Sci-Fi
203,"DAISY MENAGERIE",UMA,5,203,14,Sci-Fi
203,"DAISY MENAGERIE",GOLDIE,5,203,14,Sci-Fi
203,"DAISY MENAGERIE",JODIE,5,203,14,Sci-Fi
203,"DAISY MENAGERIE",CARMEN,5,203,14,Sci-Fi
203,"DAISY MENAGERIE",MILLA,5,203,14,Sci-Fi
203,"DAISY MENAGERIE",MINNIE,5,203,14,Sci-Fi
234,"DISTURBING SCARFACE",ANGELINA,6,234,14,Sci-Fi
234,"DISTURBING SCARFACE",KENNETH,6,234,14,Sci-Fi
234,"DISTURBING SCARFACE",JULIANNE,6,234,14,Sci-Fi
234,"DISTURBING SCARFACE",AUDREY,6,234,14,Sci-Fi
235,"DIVIDE MONSTER",SANDRA,6,235,14,Sci-Fi
235,"DIVIDE MONSTER",CHRISTIAN,6,235,14,Sci-Fi
235,"DIVIDE MONSTER",HENRY,6,235,14,Sci-Fi
235,"DIVIDE MONSTER",CHRISTIAN,6,235,14,Sci-Fi
235,"DIVIDE MONSTER",ALAN,6,235,14,Sci-Fi
235,"DIVIDE MONSTER",GENE,6,235,14,Sci-Fi
240,"DOLLS RAGE",CARY,7,240,14,Sci-Fi
285,"ENGLISH BULWORTH",MENA,3,285,14,Sci-Fi
285,"ENGLISH BULWORTH",PENELOPE,3,285,14,Sci-Fi
285,"ENGLISH BULWORTH",MATTHEW,3,285,14,Sci-Fi
285,"ENGLISH BULWORTH",JAYNE,3,285,14,Sci-Fi
285,"ENGLISH BULWORTH",FAY,3,285,14,Sci-Fi
296,"EXPRESS LONELY",ALEC,5,296,14,Sci-Fi
296,"EXPRESS LONELY",PARKER,5,296,14,Sci-Fi
296,"EXPRESS LONELY",RIP,5,296,14,Sci-Fi
296,"EXPRESS LONELY",SEAN,5,296,14,Sci-Fi
296,"EXPRESS LONELY",MINNIE,5,296,14,Sci-Fi
296,"EXPRESS LONELY",ALBERT,5,296,14,Sci-Fi
296,"EXPRESS LONELY",OLYMPIA,5,296,14,Sci-Fi
296,"EXPRESS LONELY",GREGORY,5,296,14,Sci-Fi
298,"EYES DRIVING",DAN,4,298,14,Sci-Fi
298,"EYES DRIVING",RENEE,4,298,14,Sci-Fi
298,"EYES DRIVING",FAY,4,298,14,Sci-Fi
298,"EYES DRIVING",MICHAEL,4,298,14,Sci-Fi
298,"EYES DRIVING",JAYNE,4,298,14,Sci-Fi
312,"FIDDLER LOST",TIM,4,312,14,Sci-Fi
312,"FIDDLER LOST",FRANCES,4,312,14,Sci-Fi
312,"FIDDLER LOST",JAMES,4,312,14,Sci-Fi
312,"FIDDLER LOST",SPENCER,4,312,14,Sci-Fi
312,"FIDDLER LOST",DARYL,4,312,14,Sci-Fi
312,"FIDDLER LOST",MEG,4,312,14,Sci-Fi
312,"FIDDLER LOST",RUSSELL,4,312,14,Sci-Fi
312,"FIDDLER LOST",SCARLETT,4,312,14,Sci-Fi
312,"FIDDLER LOST",CATE,4,312,14,Sci-Fi
312,"FIDDLER LOST",ANGELA,4,312,14,Sci-Fi
312,"FIDDLER LOST",IAN,4,312,14,Sci-Fi
319,"FISH OPUS",PARKER,4,319,14,Sci-Fi
319,"FISH OPUS",LAURENCE,4,319,14,Sci-Fi
338,"FRISCO FORREST",TOM,6,338,14,Sci-Fi
338,"FRISCO FORREST",ANGELA,6,338,14,Sci-Fi
338,"FRISCO FORREST",KIRSTEN,6,338,14,Sci-Fi
338,"FRISCO FORREST",GINA,6,338,14,Sci-Fi
338,"FRISCO FORREST",DAN,6,338,14,Sci-Fi
338,"FRISCO FORREST",LIZA,6,338,14,Sci-Fi
338,"FRISCO FORREST",ALBERT,6,338,14,Sci-Fi
338,"FRISCO FORREST",RICHARD,6,338,14,Sci-Fi
338,"FRISCO FORREST",ROCK,6,338,14,Sci-Fi
350,"GARDEN ISLAND",MARY,3,350,14,Sci-Fi
350,"GARDEN ISLAND",WARREN,3,350,14,Sci-Fi
350,"GARDEN ISLAND",JADA,3,350,14,Sci-Fi
367,"GOLDMINE TYCOON",SANDRA,6,367,14,Sci-Fi
367,"GOLDMINE TYCOON",MAE,6,367,14,Sci-Fi
367,"GOLDMINE TYCOON",ALBERT,6,367,14,Sci-Fi
367,"GOLDMINE TYCOON",DARYL,6,367,14,Sci-Fi
367,"GOLDMINE TYCOON",GEOFFREY,6,367,14,Sci-Fi
367,"GOLDMINE TYCOON",HUMPHREY,6,367,14,Sci-Fi
367,"GOLDMINE TYCOON",JOHN,6,367,14,Sci-Fi
369,"GOODFELLAS SALUTE",NICK,4,369,14,Sci-Fi
369,"GOODFELLAS SALUTE",JOHNNY,4,369,14,Sci-Fi
369,"GOODFELLAS SALUTE",ELVIS,4,369,14,Sci-Fi
369,"GOODFELLAS SALUTE",BEN,4,369,14,Sci-Fi
369,"GOODFELLAS SALUTE",GINA,4,369,14,Sci-Fi
369,"GOODFELLAS SALUTE",SUSAN,4,369,14,Sci-Fi
369,"GOODFELLAS SALUTE",FRANCES,4,369,14,Sci-Fi
369,"GOODFELLAS SALUTE",REESE,4,369,14,Sci-Fi
374,"GRAFFITI LOVE",JOHNNY,3,374,14,Sci-Fi
374,"GRAFFITI LOVE",CHRISTIAN,3,374,14,Sci-Fi
374,"GRAFFITI LOVE",KENNETH,3,374,14,Sci-Fi
374,"GRAFFITI LOVE",GARY,3,374,14,Sci-Fi
374,"GRAFFITI LOVE",SEAN,3,374,14,Sci-Fi
374,"GRAFFITI LOVE",AUDREY,3,374,14,Sci-Fi
390,"GUYS FALCON",RIP,4,390,14,Sci-Fi
390,"GUYS FALCON",BURT,4,390,14,Sci-Fi
390,"GUYS FALCON",RICHARD,4,390,14,Sci-Fi
390,"GUYS FALCON",MORGAN,4,390,14,Sci-Fi
390,"GUYS FALCON",RUSSELL,4,390,14,Sci-Fi
394,"HAMLET WISDOM",JOHNNY,7,394,14,Sci-Fi
394,"HAMLET WISDOM",PENELOPE,7,394,14,Sci-Fi
394,"HAMLET WISDOM",WARREN,7,394,14,Sci-Fi
394,"HAMLET WISDOM",FAY,7,394,14,Sci-Fi
394,"HAMLET WISDOM",CHRISTOPHER,7,394,14,Sci-Fi
397,"HANKY OCTOBER",RICHARD,5,397,14,Sci-Fi
397,"HANKY OCTOBER",OLYMPIA,5,397,14,Sci-Fi
397,"HANKY OCTOBER",LISA,5,397,14,Sci-Fi
422,"HOLLOW JEOPARDY",EMILY,7,422,14,Sci-Fi
422,"HOLLOW JEOPARDY",JULIA,7,422,14,Sci-Fi
449,"IDENTITY LOVER",SANDRA,4,449,14,Sci-Fi
449,"IDENTITY LOVER",ALEC,4,449,14,Sci-Fi
449,"IDENTITY LOVER",LIZA,4,449,14,Sci-Fi
449,"IDENTITY LOVER",SCARLETT,4,449,14,Sci-Fi
520,"LICENSE WEEKEND",NATALIE,7,520,14,Sci-Fi
520,"LICENSE WEEKEND",GROUCHO,7,520,14,Sci-Fi
520,"LICENSE WEEKEND",GREG,7,520,14,Sci-Fi
520,"LICENSE WEEKEND",SEAN,7,520,14,Sci-Fi
520,"LICENSE WEEKEND",GINA,7,520,14,Sci-Fi
520,"LICENSE WEEKEND",DARYL,7,520,14,Sci-Fi
520,"LICENSE WEEKEND",RUSSELL,7,520,14,Sci-Fi
520,"LICENSE WEEKEND",JAYNE,7,520,14,Sci-Fi
559,"MARRIED GO",GOLDIE,7,559,14,Sci-Fi
559,"MARRIED GO",FRANCES,7,559,14,Sci-Fi
559,"MARRIED GO",GROUCHO,7,559,14,Sci-Fi
572,"METROPOLIS COMA",VAL,4,572,14,Sci-Fi
572,"METROPOLIS COMA",DUSTIN,4,572,14,Sci-Fi
572,"METROPOLIS COMA",RAY,4,572,14,Sci-Fi
572,"METROPOLIS COMA",GENE,4,572,14,Sci-Fi
572,"METROPOLIS COMA",JIM,4,572,14,Sci-Fi
572,"METROPOLIS COMA",CUBA,4,572,14,Sci-Fi
602,"MOURNING PURPLE",CHRISTIAN,5,602,14,Sci-Fi
602,"MOURNING PURPLE",KENNETH,5,602,14,Sci-Fi
602,"MOURNING PURPLE",ALBERT,5,602,14,Sci-Fi
602,"MOURNING PURPLE",DARYL,5,602,14,Sci-Fi
602,"MOURNING PURPLE",EWAN,5,602,14,Sci-Fi
602,"MOURNING PURPLE",MERYL,5,602,14,Sci-Fi
602,"MOURNING PURPLE",WILL,5,602,14,Sci-Fi
620,"NEMO CAMPUS",FAY,5,620,14,Sci-Fi
620,"NEMO CAMPUS",KENNETH,5,620,14,Sci-Fi
620,"NEMO CAMPUS",JIM,5,620,14,Sci-Fi
620,"NEMO CAMPUS",SALMA,5,620,14,Sci-Fi
620,"NEMO CAMPUS",ED,5,620,14,Sci-Fi
625,"NONE SPIKING",WOODY,3,625,14,Sci-Fi
625,"NONE SPIKING",SUSAN,3,625,14,Sci-Fi
625,"NONE SPIKING",KIM,3,625,14,Sci-Fi
625,"NONE SPIKING",OLYMPIA,3,625,14,Sci-Fi
625,"NONE SPIKING",MATTHEW,3,625,14,Sci-Fi
625,"NONE SPIKING",RENEE,3,625,14,Sci-Fi
637,"OPEN AFRICAN",GRACE,7,637,14,Sci-Fi
637,"OPEN AFRICAN",JULIA,7,637,14,Sci-Fi
637,"OPEN AFRICAN",SISSY,7,637,14,Sci-Fi
637,"OPEN AFRICAN",JUDE,7,637,14,Sci-Fi
637,"OPEN AFRICAN",MILLA,7,637,14,Sci-Fi
637,"OPEN AFRICAN",GINA,7,637,14,Sci-Fi
637,"OPEN AFRICAN",ADAM,7,637,14,Sci-Fi
637,"OPEN AFRICAN",VIVIEN,7,637,14,Sci-Fi
637,"OPEN AFRICAN",JULIA,7,637,14,Sci-Fi
655,"PANTHER REDS",BEN,5,655,14,Sci-Fi
655,"PANTHER REDS",SUSAN,5,655,14,Sci-Fi
655,"PANTHER REDS",WARREN,5,655,14,Sci-Fi
655,"PANTHER REDS",GENE,5,655,14,Sci-Fi
655,"PANTHER REDS",HARVEY,5,655,14,Sci-Fi
711,"RAGING AIRPLANE",BOB,4,711,14,Sci-Fi
711,"RAGING AIRPLANE",MINNIE,4,711,14,Sci-Fi
711,"RAGING AIRPLANE",JOHN,4,711,14,Sci-Fi
714,"RANDOM GO",JENNIFER,6,714,14,Sci-Fi
714,"RANDOM GO",LUCILLE,6,714,14,Sci-Fi
714,"RANDOM GO",BURT,6,714,14,Sci-Fi
714,"RANDOM GO",REESE,6,714,14,Sci-Fi
714,"RANDOM GO",CARMEN,6,714,14,Sci-Fi
714,"RANDOM GO",JUDE,6,714,14,Sci-Fi
714,"RANDOM GO",ANGELA,6,714,14,Sci-Fi
714,"RANDOM GO",SPENCER,6,714,14,Sci-Fi
714,"RANDOM GO",HARRISON,6,714,14,Sci-Fi
714,"RANDOM GO",HARVEY,6,714,14,Sci-Fi
714,"RANDOM GO",NICK,6,714,14,Sci-Fi
714,"RANDOM GO",DEBBIE,6,714,14,Sci-Fi
714,"RANDOM GO",THORA,6,714,14,Sci-Fi
723,"REIGN GENTLEMEN",ALEC,3,723,14,Sci-Fi
723,"REIGN GENTLEMEN",JOHNNY,3,723,14,Sci-Fi
723,"REIGN GENTLEMEN",MORGAN,3,723,14,Sci-Fi
798,"SILVERADO GOLDFINGER",JENNIFER,4,798,14,Sci-Fi
798,"SILVERADO GOLDFINGER",KIRSTEN,4,798,14,Sci-Fi
798,"SILVERADO GOLDFINGER",TOM,4,798,14,Sci-Fi
798,"SILVERADO GOLDFINGER",JANE,4,798,14,Sci-Fi
798,"SILVERADO GOLDFINGER",AL,4,798,14,Sci-Fi
817,"SOLDIERS EVOLUTION",JOHNNY,7,817,14,Sci-Fi
817,"SOLDIERS EVOLUTION",UMA,7,817,14,Sci-Fi
817,"SOLDIERS EVOLUTION",CUBA,7,817,14,Sci-Fi
817,"SOLDIERS EVOLUTION",JUDY,7,817,14,Sci-Fi
817,"SOLDIERS EVOLUTION",SEAN,7,817,14,Sci-Fi
817,"SOLDIERS EVOLUTION",RUSSELL,7,817,14,Sci-Fi
817,"SOLDIERS EVOLUTION",MINNIE,7,817,14,Sci-Fi
817,"SOLDIERS EVOLUTION",ED,7,817,14,Sci-Fi
817,"SOLDIERS EVOLUTION",MARY,7,817,14,Sci-Fi
831,"SPIRITED CASUALTIES",GOLDIE,5,831,14,Sci-Fi
831,"SPIRITED CASUALTIES",CHRISTIAN,5,831,14,Sci-Fi
831,"SPIRITED CASUALTIES",SIDNEY,5,831,14,Sci-Fi
831,"SPIRITED CASUALTIES",GINA,5,831,14,Sci-Fi
831,"SPIRITED CASUALTIES",RENEE,5,831,14,Sci-Fi
839,"STALLION SUNDANCE",VAL,5,839,14,Sci-Fi
839,"STALLION SUNDANCE",TOM,5,839,14,Sci-Fi
839,"STALLION SUNDANCE",RIP,5,839,14,Sci-Fi
839,"STALLION SUNDANCE",WOODY,5,839,14,Sci-Fi
839,"STALLION SUNDANCE",KENNETH,5,839,14,Sci-Fi
839,"STALLION SUNDANCE",KEVIN,5,839,14,Sci-Fi
839,"STALLION SUNDANCE",JON,5,839,14,Sci-Fi
860,"SUICIDES SILENCE",RAY,4,860,14,Sci-Fi
860,"SUICIDES SILENCE",JULIANNE,4,860,14,Sci-Fi
860,"SUICIDES SILENCE",FRANCES,4,860,14,Sci-Fi
863,"SUN CONFESSIONS",DAN,5,863,14,Sci-Fi
863,"SUN CONFESSIONS",LUCILLE,5,863,14,Sci-Fi
863,"SUN CONFESSIONS",SYLVESTER,5,863,14,Sci-Fi
863,"SUN CONFESSIONS",CATE,5,863,14,Sci-Fi
863,"SUN CONFESSIONS",JADA,5,863,14,Sci-Fi
893,"TITANS JERK",KIRSTEN,4,893,14,Sci-Fi
893,"TITANS JERK",DAN,4,893,14,Sci-Fi
893,"TITANS JERK",CAMERON,4,893,14,Sci-Fi
893,"TITANS JERK",WOODY,4,893,14,Sci-Fi
893,"TITANS JERK",GREG,4,893,14,Sci-Fi
893,"TITANS JERK",SIDNEY,4,893,14,Sci-Fi
893,"TITANS JERK",KIM,4,893,14,Sci-Fi
912,"TROJAN TOMORROW",ELVIS,3,912,14,Sci-Fi
912,"TROJAN TOMORROW",JODIE,3,912,14,Sci-Fi
912,"TROJAN TOMORROW",ANGELINA,3,912,14,Sci-Fi
912,"TROJAN TOMORROW",CHRIS,3,912,14,Sci-Fi
912,"TROJAN TOMORROW",MATTHEW,3,912,14,Sci-Fi
912,"TROJAN TOMORROW",SUSAN,3,912,14,Sci-Fi
912,"TROJAN TOMORROW",CATE,3,912,14,Sci-Fi
912,"TROJAN TOMORROW",THORA,3,912,14,Sci-Fi
924,"UNFORGIVEN ZOOLANDER",JENNIFER,7,924,14,Sci-Fi
924,"UNFORGIVEN ZOOLANDER",CUBA,7,924,14,Sci-Fi
924,"UNFORGIVEN ZOOLANDER",JULIA,7,924,14,Sci-Fi
924,"UNFORGIVEN ZOOLANDER",NATALIE,7,924,14,Sci-Fi
924,"UNFORGIVEN ZOOLANDER",HARVEY,7,924,14,Sci-Fi
924,"UNFORGIVEN ZOOLANDER",ED,7,924,14,Sci-Fi
924,"UNFORGIVEN ZOOLANDER",MARY,7,924,14,Sci-Fi
930,"VACATION BOONDOCK",CHRISTIAN,4,930,14,Sci-Fi
930,"VACATION BOONDOCK",FAY,4,930,14,Sci-Fi
930,"VACATION BOONDOCK",MEG,4,930,14,Sci-Fi
930,"VACATION BOONDOCK",GRETA,4,930,14,Sci-Fi
930,"VACATION BOONDOCK",ADAM,4,930,14,Sci-Fi
930,"VACATION BOONDOCK",LISA,4,930,14,Sci-Fi
967,"WEEKEND PERSONAL",ED,5,967,14,Sci-Fi
967,"WEEKEND PERSONAL",FRED,5,967,14,Sci-Fi
967,"WEEKEND PERSONAL",JULIA,5,967,14,Sci-Fi
967,"WEEKEND PERSONAL",JIM,5,967,14,Sci-Fi
967,"WEEKEND PERSONAL",SPENCER,5,967,14,Sci-Fi
967,"WEEKEND PERSONAL",SYLVESTER,5,967,14,Sci-Fi
967,"WEEKEND PERSONAL",GRETA,5,967,14,Sci-Fi
967,"WEEKEND PERSONAL",VIVIEN,5,967,14,Sci-Fi
967,"WEEKEND PERSONAL",HUMPHREY,5,967,14,Sci-Fi
967,"WEEKEND PERSONAL",REESE,5,967,14,Sci-Fi
972,"WHISPERER GIANT",MILLA,4,972,14,Sci-Fi
972,"WHISPERER GIANT",JESSICA,4,972,14,Sci-Fi
972,"WHISPERER GIANT",BELA,4,972,14,Sci-Fi
985,"WONDERLAND CHRISTMAS",CUBA,4,985,14,Sci-Fi
985,"WONDERLAND CHRISTMAS",WOODY,4,985,14,Sci-Fi
985,"WONDERLAND CHRISTMAS",CHRIS,4,985,14,Sci-Fi
985,"WONDERLAND CHRISTMAS",HARRISON,4,985,14,Sci-Fi
985,"WONDERLAND CHRISTMAS",HUMPHREY,4,985,14,Sci-Fi
10,"ALADDIN CALENDAR",ALEC,6,10,15,Sports
10,"ALADDIN CALENDAR",JUDY,6,10,15,Sports
10,"ALADDIN CALENDAR",VAL,6,10,15,Sports
10,"ALADDIN CALENDAR",RAY,6,10,15,Sports
10,"ALADDIN CALENDAR",RENEE,6,10,15,Sports
10,"ALADDIN CALENDAR",JADA,6,10,15,Sports
10,"ALADDIN CALENDAR",GRETA,6,10,15,Sports
10,"ALADDIN CALENDAR",ROCK,6,10,15,Sports
27,"ANONYMOUS HUMAN",GRACE,7,27,15,Sports
27,"ANONYMOUS HUMAN",FAY,7,27,15,Sports
27,"ANONYMOUS HUMAN",JIM,7,27,15,Sports
27,"ANONYMOUS HUMAN",SUSAN,7,27,15,Sports
27,"ANONYMOUS HUMAN",WHOOPI,7,27,15,Sports
27,"ANONYMOUS HUMAN",EMILY,7,27,15,Sports
27,"ANONYMOUS HUMAN",MERYL,7,27,15,Sports
27,"ANONYMOUS HUMAN",MENA,7,27,15,Sports
27,"ANONYMOUS HUMAN",ED,7,27,15,Sports
42,"ARTIST COLDBLOODED",ED,5,42,15,Sports
42,"ARTIST COLDBLOODED",SANDRA,5,42,15,Sports
42,"ARTIST COLDBLOODED",KIRK,5,42,15,Sports
42,"ARTIST COLDBLOODED",JAYNE,5,42,15,Sports
42,"ARTIST COLDBLOODED",SIDNEY,5,42,15,Sports
42,"ARTIST COLDBLOODED",RENEE,5,42,15,Sports
42,"ARTIST COLDBLOODED",MERYL,5,42,15,Sports
102,"BUBBLE GROSSE",VIVIEN,4,102,15,Sports
102,"BUBBLE GROSSE",MENA,4,102,15,Sports
102,"BUBBLE GROSSE",ROCK,4,102,15,Sports
113,"CALIFORNIA BIRDS",SCARLETT,4,113,15,Sports
113,"CALIFORNIA BIRDS",RUSSELL,4,113,15,Sports
120,"CARIBBEAN LIBERTY",BEN,3,120,15,Sports
120,"CARIBBEAN LIBERTY",ELLEN,3,120,15,Sports
120,"CARIBBEAN LIBERTY",CHRIS,3,120,15,Sports
120,"CARIBBEAN LIBERTY",SUSAN,3,120,15,Sports
120,"CARIBBEAN LIBERTY",JANE,3,120,15,Sports
120,"CARIBBEAN LIBERTY",KIM,3,120,15,Sports
120,"CARIBBEAN LIBERTY",HARVEY,3,120,15,Sports
120,"CARIBBEAN LIBERTY",LAURENCE,3,120,15,Sports
135,"CHANCE RESURRECTION",MILLA,3,135,15,Sports
135,"CHANCE RESURRECTION",CHRISTIAN,3,135,15,Sports
135,"CHANCE RESURRECTION",BEN,3,135,15,Sports
135,"CHANCE RESURRECTION",WHOOPI,3,135,15,Sports
135,"CHANCE RESURRECTION",ANGELA,3,135,15,Sports
135,"CHANCE RESURRECTION",MERYL,3,135,15,Sports
176,"CONGENIALITY QUEST",TOM,6,176,15,Sports
176,"CONGENIALITY QUEST",NICK,6,176,15,Sports
176,"CONGENIALITY QUEST",CHRISTOPHER,6,176,15,Sports
187,"CRANES RESERVOIR",VIVIEN,5,187,15,Sports
187,"CRANES RESERVOIR",REESE,5,187,15,Sports
187,"CRANES RESERVOIR",ANGELINA,5,187,15,Sports
187,"CRANES RESERVOIR",CHARLIZE,5,187,15,Sports
187,"CRANES RESERVOIR",LAURA,5,187,15,Sports
187,"CRANES RESERVOIR",JULIA,5,187,15,Sports
197,"CRUSADE HONEY",TIM,4,197,15,Sports
197,"CRUSADE HONEY",FAY,4,197,15,Sports
197,"CRUSADE HONEY",RAY,4,197,15,Sports
197,"CRUSADE HONEY",SEAN,4,197,15,Sports
197,"CRUSADE HONEY",MEG,4,197,15,Sports
197,"CRUSADE HONEY",MATTHEW,4,197,15,Sports
197,"CRUSADE HONEY",RENEE,4,197,15,Sports
197,"CRUSADE HONEY",ALBERT,4,197,15,Sports
197,"CRUSADE HONEY",LISA,4,197,15,Sports
237,"DIVORCE SHINING",CHRISTIAN,3,237,15,Sports
237,"DIVORCE SHINING",SEAN,3,237,15,Sports
237,"DIVORCE SHINING",MORGAN,3,237,15,Sports
237,"DIVORCE SHINING",WILL,3,237,15,Sports
237,"DIVORCE SHINING",GENE,3,237,15,Sports
237,"DIVORCE SHINING",JULIA,3,237,15,Sports
254,"DRIVER ANNIE",UMA,4,254,15,Sports
254,"DRIVER ANNIE",SANDRA,4,254,15,Sports
254,"DRIVER ANNIE",PARKER,4,254,15,Sports
254,"DRIVER ANNIE",CHRISTIAN,4,254,15,Sports
